transaction_id,timestamp,amount,merchant_category,transaction_type,hour_of_day,day_of_week,is_international,customer_age,account_age_days,distance_from_home,city,country,num_transactions_last_hour,avg_amount_last_24h,is_fraud
TXN-007157,2026-02-10 21:10:47,850.07,healthcare,purchase,21,1,1,26,2574,7.3,Mumbai,India,0,92.91,0
TXN-007158,2026-02-18 11:22:20,1292.02,electronics,purchase,11,2,1,18,2543,470.8,Berlin,Germany,3,40.5,0
TXN-007159,2026-02-14 07:23:08,1267.75,healthcare,refund,7,5,1,18,1858,307.2,Paris,France,1,54.61,0
TXN-007160,2026-02-10 15:00:47,53.68,grocery,purchase,15,1,1,52,2340,171.6,Dubai,UAE,0,59.38,0
TXN-007161,2026-01-15 08:02:54,1041.7,online_shopping,payment,8,3,1,61,2482,277.9,Berlin,Germany,1,107.45,0
TXN-007162,2026-02-17 14:04:55,20.19,restaurant,purchase,14,1,1,54,972,237.6,Dubai,UAE,3,18.08,0
TXN-007163,2026-01-12 05:02:37,358.22,atm_withdrawal,purchase,5,0,1,48,566,206.4,Dubai,UAE,1,51.33,0
TXN-007164,2026-01-17 16:36:55,113.37,entertainment,transfer,16,5,1,36,2232,75.0,Shanghai,China,0,43.09,0
TXN-007165,2026-02-07 20:33:44,70.44,grocery,payment,20,5,1,32,2130,91.6,London,UK,1,212.64,0
TXN-007166,2026-01-22 02:12:33,31.61,restaurant,payment,2,3,1,43,2939,27.0,Paris,France,2,124.03,0
TXN-007167,2026-01-15 17:38:44,233.9,clothing,transfer,17,3,1,24,806,188.7,Lagos,Nigeria,3,73.67,0
TXN-007168,2026-01-25 13:57:11,716.99,online_shopping,purchase,13,6,1,42,779,492.2,London,UK,5,23.24,0
TXN-007169,2026-01-15 05:08:25,74.84,entertainment,withdrawal,5,3,1,38,1218,59.4,São Paulo,Brazil,3,22.13,1
TXN-007170,2026-01-07 23:42:23,2394.51,travel,purchase,23,2,1,18,3391,261.9,Lagos,Nigeria,2,10.28,0
TXN-007171,2026-02-04 08:34:45,127.06,restaurant,withdrawal,8,2,1,51,733,68.3,São Paulo,Brazil,4,28.49,0
TXN-007172,2026-01-29 20:23:21,76.5,restaurant,refund,20,3,1,51,1897,9.7,Dubai,UAE,0,40.54,0
TXN-007173,2026-01-17 10:13:57,71.34,grocery,purchase,10,5,1,18,3246,68.8,Mexico City,Mexico,2,91.98,0
TXN-007174,2026-02-18 17:38:41,12.87,gas_station,payment,17,2,1,25,3563,77.4,Toronto,Canada,0,44.18,0
TXN-007175,2026-01-31 19:55:25,59.65,restaurant,payment,19,5,1,19,3335,45.1,Seoul,South Korea,0,37.3,0
TXN-007176,2026-02-24 08:33:56,160.13,grocery,withdrawal,8,1,1,37,2086,8.0,Toronto,Canada,2,13.54,0
TXN-007177,2026-02-01 09:44:54,26.45,restaurant,withdrawal,9,6,1,46,3269,19.5,Mumbai,India,1,123.77,0
TXN-007178,2026-01-08 08:17:53,68.35,grocery,transfer,8,3,1,54,2747,127.0,Seoul,South Korea,3,22.51,0
TXN-007179,2026-01-14 13:44:10,21.56,restaurant,withdrawal,13,2,1,37,1444,98.2,Mumbai,India,1,96.37,0
TXN-007180,2026-01-31 14:00:07,123.08,grocery,purchase,14,5,1,38,2614,171.7,Paris,France,0,43.92,0
TXN-007181,2026-01-12 15:10:29,38.97,gas_station,withdrawal,15,0,1,51,865,45.5,Mumbai,India,1,88.68,0
TXN-007182,2026-01-22 21:50:23,358.95,electronics,transfer,21,3,1,30,401,66.9,Sydney,Australia,4,76.9,0
TXN-007183,2026-01-29 10:57:50,223.57,entertainment,payment,10,3,1,37,3588,217.9,Moscow,Russia,2,30.96,0
TXN-007184,2026-01-13 04:32:15,9.79,gas_station,purchase,4,1,1,39,1820,107.2,Toronto,Canada,1,41.63,0
TXN-007185,2026-01-29 07:19:48,43.2,grocery,refund,7,3,1,22,2819,269.6,Dubai,UAE,3,40.55,0
TXN-007186,2026-01-23 07:14:49,2936.73,wire_transfer,purchase,7,4,1,23,1139,356.1,London,UK,1,31.65,0
TXN-007187,2026-01-14 20:00:00,132.39,clothing,purchase,20,2,0,35,3387,83.1,New York,USA,1,81.87,0
TXN-007188,2026-01-10 06:09:05,262.21,atm_withdrawal,withdrawal,6,5,1,33,2793,97.7,São Paulo,Brazil,1,58.07,0
TXN-007189,2026-01-28 11:32:13,1655.89,travel,payment,11,2,1,34,2720,144.4,Tokyo,Japan,1,130.63,0
TXN-007190,2026-02-08 02:15:23,56.15,clothing,withdrawal,2,6,1,18,2343,228.0,Tokyo,Japan,3,35.48,0
TXN-007191,2026-01-26 07:32:39,755.23,electronics,purchase,7,0,1,34,1057,83.4,Mumbai,India,5,64.0,0
TXN-007192,2026-01-15 16:59:41,116.31,atm_withdrawal,transfer,16,3,1,19,1755,72.7,Paris,France,3,54.83,0
TXN-007193,2026-01-26 00:58:24,16.06,grocery,refund,0,0,1,35,2693,172.5,Tokyo,Japan,0,64.06,0
TXN-007194,2026-02-24 08:50:19,658.98,online_shopping,purchase,8,1,1,39,1800,9.1,Sydney,Australia,2,168.47,0
TXN-007195,2026-01-13 19:23:15,33.65,restaurant,purchase,19,1,1,30,2394,144.5,Paris,France,3,57.72,0
TXN-007196,2026-01-27 06:55:17,884.35,online_shopping,transfer,6,1,1,48,1412,316.5,Dubai,UAE,1,510.23,0
TXN-007197,2026-01-17 14:57:26,99.33,grocery,purchase,14,5,1,18,2715,134.0,London,UK,3,80.47,0
TXN-007198,2026-02-10 17:42:46,356.63,online_shopping,withdrawal,17,1,1,29,1215,230.4,Mumbai,India,1,87.0,0
TXN-007199,2026-01-22 05:06:03,357.08,online_shopping,purchase,5,3,1,26,1124,8.8,Berlin,Germany,4,9.56,0
TXN-007200,2026-01-26 01:45:37,242.9,online_shopping,purchase,1,0,1,33,2162,215.6,Seoul,South Korea,1,30.29,0
TXN-007201,2026-02-18 00:22:47,656.26,electronics,transfer,0,2,1,34,1175,59.1,Seoul,South Korea,1,10.16,1
TXN-007202,2026-02-12 23:30:16,1402.15,healthcare,payment,23,3,1,53,1040,273.7,Toronto,Canada,0,46.99,0
TXN-007203,2026-01-07 04:37:45,623.49,electronics,purchase,4,2,1,69,1241,157.9,Shanghai,China,3,69.35,0
TXN-007204,2026-01-15 02:09:13,56.67,utilities,transfer,2,3,1,20,2880,129.1,Moscow,Russia,4,122.57,0
TXN-007205,2026-01-02 01:30:21,280.19,atm_withdrawal,refund,1,4,1,42,1165,176.5,Seoul,South Korea,3,80.4,0
TXN-007206,2026-01-07 06:04:58,124.35,utilities,transfer,6,2,1,37,3060,41.1,São Paulo,Brazil,0,85.33,1
TXN-007207,2026-02-26 23:03:24,53.24,gas_station,transfer,23,3,1,35,190,384.5,Dubai,UAE,2,991.89,0
TXN-007208,2026-02-25 19:17:08,15.88,restaurant,payment,19,2,1,27,3057,348.4,Shanghai,China,0,5.44,0
TXN-007209,2026-01-12 14:46:59,1176.57,electronics,purchase,14,0,1,44,3398,172.7,Moscow,Russia,2,33.11,1
TXN-007210,2026-01-24 14:43:57,13.05,gas_station,purchase,14,5,1,37,30,75.5,Moscow,Russia,0,9.25,0
TXN-007211,2026-02-25 15:18:25,1686.91,gambling,refund,15,2,1,37,1968,228.5,Lagos,Nigeria,0,117.35,0
TXN-007212,2026-02-26 20:22:22,508.15,clothing,withdrawal,20,3,1,18,2970,37.0,Lagos,Nigeria,3,21.35,0
TXN-007213,2026-01-12 16:33:22,336.15,online_shopping,purchase,16,0,1,36,3003,49.9,Moscow,Russia,3,47.29,0
TXN-007214,2026-02-25 10:34:19,899.14,online_shopping,purchase,10,2,0,32,1874,33.6,New York,USA,2,96.66,0
TXN-007215,2026-01-16 22:52:04,5078.82,travel,transfer,22,4,1,33,566,210.6,Tokyo,Japan,0,109.84,0
TXN-007216,2026-02-20 18:24:14,140.93,clothing,withdrawal,18,4,1,36,1089,18.7,Lagos,Nigeria,0,69.54,0
TXN-007217,2026-02-02 09:38:19,1124.38,online_shopping,transfer,9,0,1,28,1574,36.3,Mexico City,Mexico,1,256.83,0
TXN-007218,2026-02-24 08:24:55,104.87,gas_station,withdrawal,8,1,1,31,1098,245.5,Seoul,South Korea,3,30.18,0
TXN-007219,2026-01-11 11:55:49,57.97,grocery,transfer,11,6,1,28,2612,8.5,Paris,France,1,27.19,0
TXN-007220,2026-01-12 16:36:48,81.76,gas_station,transfer,16,0,1,38,2480,88.9,Moscow,Russia,2,33.16,0
TXN-007221,2026-01-05 23:36:55,3506.23,wire_transfer,purchase,23,0,1,45,2711,141.6,Mexico City,Mexico,2,25.81,0
TXN-007222,2026-01-29 02:36:34,1152.21,travel,refund,2,3,1,48,1753,8.8,Lagos,Nigeria,0,170.34,0
TXN-007223,2026-01-09 22:37:22,624.38,online_shopping,transfer,22,4,1,55,1399,205.9,Toronto,Canada,2,115.3,0
TXN-007224,2026-01-26 15:06:22,226.83,entertainment,purchase,15,0,1,59,2007,621.3,Paris,France,1,117.4,0
TXN-007225,2026-02-16 18:26:40,4167.6,wire_transfer,transfer,18,0,1,67,1357,33.8,Dubai,UAE,3,39.58,0
TXN-007226,2026-01-05 19:55:54,174.5,clothing,purchase,19,0,1,30,597,135.8,Seoul,South Korea,2,148.7,0
TXN-007227,2026-01-14 12:54:47,12358.31,cryptocurrency,purchase,12,2,1,42,2303,23.8,Lagos,Nigeria,2,39.09,1
TXN-007228,2026-01-07 02:25:27,105.13,utilities,purchase,2,2,1,59,1717,92.0,Dubai,UAE,1,113.35,0
TXN-007229,2026-01-12 21:58:45,1179.25,healthcare,payment,21,0,1,52,2771,61.7,Lagos,Nigeria,2,88.5,0
TXN-007230,2026-02-17 15:22:37,823.29,travel,payment,15,1,1,40,881,187.9,Shanghai,China,4,9.03,0
TXN-007231,2026-01-31 05:21:20,31.5,gas_station,payment,5,5,1,35,470,50.7,Mumbai,India,4,23.81,0
TXN-007232,2026-01-06 21:25:23,74.51,healthcare,payment,21,1,1,59,3166,188.0,São Paulo,Brazil,3,31.52,0
TXN-007233,2026-01-05 18:17:14,128.61,restaurant,transfer,18,0,1,37,3148,24.5,Sydney,Australia,1,8.2,0
TXN-007234,2026-01-21 07:03:07,17.08,restaurant,purchase,7,2,1,55,3537,178.6,Seoul,South Korea,4,317.2,0
TXN-007235,2026-02-25 09:41:38,248.28,grocery,refund,9,2,1,46,496,34.3,Tokyo,Japan,2,27.3,0
TXN-007236,2026-01-19 01:54:18,756.94,online_shopping,withdrawal,1,0,1,43,1702,778.9,Paris,France,2,85.55,0
TXN-007237,2026-02-06 04:37:30,32.48,restaurant,purchase,4,4,1,21,429,148.6,Mumbai,India,2,61.57,0
TXN-007238,2026-02-21 00:01:22,601.78,online_shopping,withdrawal,0,5,1,33,525,117.1,Toronto,Canada,2,62.11,0
TXN-007239,2026-02-15 22:01:39,40.12,grocery,refund,22,6,1,40,379,64.1,Dubai,UAE,2,47.72,0
TXN-007240,2026-02-08 15:49:56,1032.61,gambling,transfer,15,6,1,24,2518,70.9,Dubai,UAE,5,11.85,0
TXN-007241,2026-01-26 14:30:32,432.72,online_shopping,purchase,14,0,1,27,3293,110.2,Seoul,South Korea,0,108.51,0
TXN-007242,2026-02-20 04:31:55,84.67,clothing,payment,4,4,1,39,2205,166.3,Dubai,UAE,2,393.98,0
TXN-007243,2026-01-05 07:18:02,254.55,clothing,payment,7,0,1,37,1303,28.6,Paris,France,3,153.91,0
TXN-007244,2026-01-20 16:26:50,186.55,atm_withdrawal,purchase,16,1,1,40,1089,9.0,Toronto,Canada,3,17.79,0
TXN-007245,2026-01-09 08:23:38,103.76,entertainment,purchase,8,4,1,39,897,61.8,Mexico City,Mexico,3,16.31,0
TXN-007246,2026-01-03 15:49:59,223.38,utilities,payment,15,5,1,60,2976,226.4,Seoul,South Korea,2,29.82,0
TXN-007247,2026-01-24 15:30:28,747.28,electronics,transfer,15,5,1,30,3465,96.3,Toronto,Canada,2,155.01,0
TXN-007248,2026-01-23 21:49:11,55.07,grocery,purchase,21,4,1,46,1335,302.6,Dubai,UAE,3,45.68,0
TXN-007249,2026-02-25 05:15:34,2611.75,healthcare,payment,5,2,1,60,2494,61.2,Mumbai,India,1,160.86,0
TXN-007250,2026-01-28 21:17:14,385.49,online_shopping,purchase,21,2,1,33,1986,219.3,Lagos,Nigeria,1,11.04,0
TXN-007251,2026-01-21 17:38:24,1063.77,healthcare,transfer,17,2,1,42,2836,59.1,Sydney,Australia,1,46.19,0
TXN-007252,2026-02-22 17:12:00,253.42,online_shopping,withdrawal,17,6,1,18,3638,20.8,São Paulo,Brazil,2,39.97,0
TXN-007253,2026-01-27 02:20:30,7315.88,wire_transfer,purchase,2,1,1,44,2551,34.7,Dubai,UAE,2,22.5,0
TXN-007254,2026-02-07 16:43:03,143.37,entertainment,withdrawal,16,5,1,59,2480,27.0,Seoul,South Korea,2,97.56,0
TXN-007255,2026-02-04 12:51:32,869.5,online_shopping,purchase,12,2,0,20,2516,179.3,New York,USA,2,100.84,0
TXN-007256,2026-01-27 23:45:24,882.2,online_shopping,refund,23,1,1,18,1957,32.5,Toronto,Canada,0,53.72,0
TXN-007257,2026-01-10 01:25:35,153.95,grocery,withdrawal,1,5,1,18,472,2.4,São Paulo,Brazil,4,7.13,0
TXN-007258,2026-02-16 21:03:55,416.37,clothing,purchase,21,0,1,45,1490,10.6,Mumbai,India,3,294.6,0
TXN-007259,2026-03-01 02:52:03,368.91,electronics,transfer,2,6,1,57,672,1.5,Dubai,UAE,4,38.06,0
TXN-007260,2026-01-24 19:46:19,341.89,online_shopping,payment,19,5,1,41,2328,134.0,Dubai,UAE,2,110.5,0
TXN-007261,2026-02-06 12:54:33,2758.11,cryptocurrency,transfer,12,4,1,30,705,16.8,Mumbai,India,3,22.55,0
TXN-007262,2026-02-06 01:28:13,5375.74,electronics,purchase,1,4,1,52,1048,2.4,Mumbai,India,4,17.17,0
TXN-007263,2026-01-04 06:53:25,1278.6,electronics,refund,6,6,1,22,3575,403.1,Mumbai,India,4,33.57,0
TXN-007264,2026-01-26 08:03:23,190.83,grocery,payment,8,0,1,44,225,1.6,Shanghai,China,2,7.66,0
TXN-007265,2026-02-11 05:34:50,36.11,grocery,payment,5,2,1,45,2902,288.9,São Paulo,Brazil,1,13.74,0
TXN-007266,2026-01-03 15:18:06,1337.72,electronics,withdrawal,15,5,1,55,1982,3.7,Toronto,Canada,2,30.84,0
TXN-007267,2026-01-16 23:02:45,473.14,atm_withdrawal,purchase,23,4,1,37,1297,118.7,Berlin,Germany,1,51.57,0
TXN-007268,2026-01-18 00:01:43,285.98,restaurant,purchase,0,6,1,30,3099,12.2,Moscow,Russia,2,61.83,0
TXN-007269,2026-01-18 15:55:46,1653.31,electronics,withdrawal,15,6,1,43,208,155.6,Toronto,Canada,1,185.14,0
TXN-007270,2026-01-09 00:14:37,820.55,healthcare,transfer,0,4,1,21,3015,12.5,Dubai,UAE,3,23.88,0
TXN-007271,2026-01-24 21:06:35,739.0,electronics,purchase,21,5,1,33,1281,124.9,Moscow,Russia,2,100.26,0
TXN-007272,2026-02-10 05:29:22,21.64,gas_station,transfer,5,1,1,67,1956,209.7,São Paulo,Brazil,2,22.18,0
TXN-007273,2026-01-03 17:52:59,2136.94,travel,transfer,17,5,0,47,2010,61.7,New York,USA,0,72.33,0
TXN-007274,2026-01-02 17:55:09,859.62,electronics,withdrawal,17,4,1,28,2042,10.2,São Paulo,Brazil,2,121.33,0
TXN-007275,2026-01-24 04:53:54,44.57,gas_station,purchase,4,5,1,65,2813,3.9,Berlin,Germany,3,279.68,0
TXN-007276,2026-03-01 14:17:39,58.74,entertainment,transfer,14,6,1,52,2332,594.5,Berlin,Germany,1,26.5,0
TXN-007277,2026-02-26 20:32:36,161.89,utilities,purchase,20,3,1,55,2447,224.1,Sydney,Australia,2,39.11,0
TXN-007278,2026-02-25 13:02:21,832.84,electronics,purchase,13,2,1,26,492,32.8,Mexico City,Mexico,2,21.04,0
TXN-007279,2026-02-26 20:49:39,1438.69,gambling,purchase,20,3,1,18,3373,399.2,Lagos,Nigeria,1,113.73,0
TXN-007280,2026-02-07 14:59:03,29.75,restaurant,payment,14,5,1,38,1922,46.6,Sydney,Australia,3,55.33,0
TXN-007281,2026-02-25 14:18:35,52.55,clothing,purchase,14,2,1,59,474,141.4,Tokyo,Japan,2,49.45,0
TXN-007282,2026-02-03 14:20:43,2696.51,wire_transfer,withdrawal,14,1,1,51,297,125.8,Dubai,UAE,2,88.96,0
TXN-007283,2026-02-24 17:43:09,49.36,gas_station,payment,17,1,1,41,435,69.9,Lagos,Nigeria,3,7.55,0
TXN-007284,2026-01-11 10:38:43,24.79,gas_station,transfer,10,6,1,41,516,270.2,São Paulo,Brazil,2,195.24,0
TXN-007285,2026-01-02 06:50:21,256.34,online_shopping,purchase,6,4,1,18,2244,64.0,Moscow,Russia,3,453.31,0
TXN-007286,2026-02-11 12:30:43,65.03,clothing,purchase,12,2,1,34,1239,306.3,London,UK,2,148.13,0
TXN-007287,2026-01-28 15:01:39,5899.2,travel,withdrawal,15,2,1,73,2080,86.6,Paris,France,0,22.23,0
TXN-007288,2026-02-12 09:08:26,125.96,clothing,purchase,9,3,1,33,3322,368.0,São Paulo,Brazil,3,18.84,0
TXN-007289,2026-01-12 05:08:16,83.7,healthcare,purchase,5,0,1,45,2402,279.8,Sydney,Australia,2,128.39,0
TXN-007290,2026-01-23 06:25:49,188.67,restaurant,payment,6,4,1,32,2316,11.6,Seoul,South Korea,2,180.12,0
TXN-007291,2026-01-06 23:23:15,828.58,online_shopping,purchase,23,1,1,57,280,49.4,Toronto,Canada,1,65.61,0
TXN-007292,2026-02-14 11:20:36,474.87,online_shopping,transfer,11,5,1,40,1850,45.3,Toronto,Canada,2,19.62,0
TXN-007293,2026-02-10 05:36:02,722.47,online_shopping,purchase,5,1,1,49,75,20.1,Berlin,Germany,1,145.56,0
TXN-007294,2026-01-22 03:45:23,107.32,restaurant,purchase,3,3,1,52,2131,10.6,Lagos,Nigeria,2,51.29,0
TXN-007295,2026-02-24 00:59:42,774.71,gambling,transfer,0,1,1,42,2640,19.1,Mumbai,India,10,127.93,0
TXN-007296,2026-02-16 01:31:57,63.5,grocery,transfer,1,0,1,39,1968,18.9,Paris,France,2,109.08,1
TXN-007297,2026-02-12 22:46:36,33.2,grocery,transfer,22,3,1,36,1841,65.3,London,UK,4,48.18,0
TXN-007298,2026-01-25 14:26:42,213.86,grocery,purchase,14,6,1,35,1796,50.9,Berlin,Germany,1,112.83,0
TXN-007299,2026-02-16 00:05:06,66.78,grocery,withdrawal,0,0,1,48,43,591.4,Mumbai,India,4,33.55,0
TXN-007300,2026-01-31 23:02:44,140.26,grocery,purchase,23,5,1,21,3512,140.0,Sydney,Australia,3,7.82,0
TXN-007301,2026-01-02 23:49:32,5512.92,wire_transfer,purchase,23,4,1,37,2040,8.4,Toronto,Canada,2,39.56,0
TXN-007302,2026-02-26 12:00:50,77.78,grocery,purchase,12,3,1,48,1213,158.4,Moscow,Russia,3,258.34,0
TXN-007303,2026-01-03 16:08:51,630.55,online_shopping,purchase,16,5,1,47,955,201.6,Paris,France,3,78.54,0
TXN-007304,2026-01-26 13:01:05,52.49,grocery,withdrawal,13,0,1,23,2452,51.1,Paris,France,2,87.77,0
TXN-007305,2026-01-18 22:32:02,456.45,online_shopping,payment,22,6,1,56,3155,19.9,London,UK,2,16.21,0
TXN-007306,2026-02-16 13:30:57,1785.79,online_shopping,purchase,13,0,1,26,2552,29.1,Sydney,Australia,2,70.72,0
TXN-007307,2026-01-21 10:52:14,15.46,gas_station,transfer,10,2,0,26,1154,197.6,New York,USA,1,218.89,0
TXN-007308,2026-01-31 22:19:55,62.92,gas_station,purchase,22,5,1,28,144,188.4,Tokyo,Japan,1,47.94,0
TXN-007309,2026-02-21 14:26:21,1662.79,travel,payment,14,5,1,40,91,4.5,Seoul,South Korea,2,30.34,0
TXN-007310,2026-01-16 16:00:57,1280.72,electronics,transfer,16,4,1,47,2164,0.7,Tokyo,Japan,4,184.28,0
TXN-007311,2026-02-05 19:11:23,185.73,clothing,purchase,19,3,1,44,2643,145.3,Paris,France,2,123.13,0
TXN-007312,2026-02-19 13:38:58,2458.89,electronics,purchase,13,3,1,18,2594,1026.8,Toronto,Canada,3,60.43,0
TXN-007313,2026-02-02 16:32:23,1997.13,cryptocurrency,purchase,16,0,1,33,758,617.2,Berlin,Germany,2,85.13,0
TXN-007314,2026-01-02 16:13:17,728.05,healthcare,purchase,16,4,1,49,791,231.8,London,UK,5,137.36,0
TXN-007315,2026-01-29 18:23:19,124.11,gas_station,purchase,18,3,1,63,3221,36.6,Seoul,South Korea,2,283.65,0
TXN-007316,2026-01-24 01:33:31,128.76,restaurant,purchase,1,5,1,44,1878,28.0,Mumbai,India,2,58.7,0
TXN-007317,2026-01-04 09:50:22,22.59,grocery,payment,9,6,1,70,2254,2.5,Lagos,Nigeria,2,83.22,0
TXN-007318,2026-02-10 12:42:52,51.94,grocery,transfer,12,1,1,47,1270,236.1,Berlin,Germany,2,39.53,0
TXN-007319,2026-02-07 04:09:53,588.2,atm_withdrawal,refund,4,5,1,27,484,225.2,Sydney,Australia,3,34.91,0
TXN-007320,2026-02-09 19:00:28,721.85,online_shopping,transfer,19,0,1,24,3042,209.0,Sydney,Australia,0,252.33,0
TXN-007321,2026-01-02 04:02:11,1188.75,online_shopping,purchase,4,4,1,60,611,184.5,Paris,France,2,387.2,1
TXN-007322,2026-02-05 13:46:59,63.68,utilities,withdrawal,13,3,1,18,1580,486.4,Berlin,Germany,1,36.15,0
TXN-007323,2026-01-26 17:50:34,43.11,restaurant,purchase,17,0,1,55,2068,238.0,Mumbai,India,0,98.3,0
TXN-007324,2026-02-09 05:39:58,334.98,clothing,transfer,5,0,1,49,3424,170.5,Moscow,Russia,0,21.99,0
TXN-007325,2026-02-22 01:46:48,219.83,entertainment,purchase,1,6,0,34,1053,279.1,New York,USA,2,160.83,0
TXN-007326,2026-01-21 22:39:20,135.79,utilities,payment,22,2,1,52,465,191.3,Lagos,Nigeria,3,26.0,0
TXN-007327,2026-01-18 20:55:09,23.91,restaurant,purchase,20,6,1,46,2499,125.9,Toronto,Canada,2,327.77,0
TXN-007328,2026-01-27 03:52:31,4667.6,cryptocurrency,purchase,3,1,1,33,627,96.9,Lagos,Nigeria,4,31.94,0
TXN-007329,2026-02-17 08:26:37,607.49,electronics,transfer,8,1,1,30,2288,102.8,London,UK,3,61.08,0
TXN-007330,2026-01-16 11:39:54,3175.67,electronics,withdrawal,11,4,1,56,2923,69.3,São Paulo,Brazil,2,90.4,0
TXN-007331,2026-02-03 20:15:19,633.16,electronics,purchase,20,1,1,32,2814,249.6,Tokyo,Japan,1,31.85,0
TXN-007332,2026-01-03 21:44:50,120.12,grocery,purchase,21,5,1,46,2073,145.6,São Paulo,Brazil,2,21.05,0
TXN-007333,2026-01-29 01:21:17,100.48,restaurant,purchase,1,3,1,18,536,149.1,São Paulo,Brazil,0,173.16,0
TXN-007334,2026-02-01 09:48:23,4767.73,gambling,transfer,9,6,1,60,157,127.9,London,UK,2,30.45,1
TXN-007335,2026-01-22 19:35:30,2607.69,healthcare,payment,19,3,1,43,31,259.5,Mumbai,India,2,15.74,0
TXN-007336,2026-01-26 00:40:52,1683.65,gambling,transfer,0,0,1,69,167,110.3,Shanghai,China,3,216.58,0
TXN-007337,2026-01-04 06:07:28,44.86,restaurant,transfer,6,6,1,18,2397,256.3,Sydney,Australia,2,49.78,0
TXN-007338,2026-02-15 17:11:43,67.54,restaurant,payment,17,6,1,18,2834,111.3,Mexico City,Mexico,2,70.93,0
TXN-007339,2026-01-02 12:57:32,19.05,gas_station,purchase,12,4,1,39,3296,318.3,Sydney,Australia,1,19.48,0
TXN-007340,2026-02-17 15:21:40,847.9,electronics,purchase,15,1,0,21,2594,230.8,New York,USA,3,91.33,0
TXN-007341,2026-01-14 02:25:03,69.8,grocery,payment,2,2,1,38,3394,4.5,Paris,France,5,56.95,0
TXN-007342,2026-02-16 08:41:31,494.51,online_shopping,purchase,8,0,1,18,1731,85.9,Berlin,Germany,1,293.4,0
TXN-007343,2026-01-14 15:10:30,259.54,electronics,transfer,15,2,1,21,1976,178.9,Tokyo,Japan,2,150.58,0
TXN-007344,2026-01-21 10:24:41,2245.98,travel,transfer,10,2,1,27,3429,26.3,Tokyo,Japan,4,6.01,0
TXN-007345,2026-01-01 09:28:27,714.33,travel,payment,9,3,1,42,803,294.0,London,UK,2,48.77,0
TXN-007346,2026-02-17 11:58:16,447.67,online_shopping,transfer,11,1,1,50,1584,173.5,Mumbai,India,2,14.54,0
TXN-007347,2026-01-08 03:04:25,48.21,gas_station,withdrawal,3,3,1,20,1301,114.5,Lagos,Nigeria,1,16.35,0
TXN-007348,2026-01-22 05:00:27,178.79,clothing,purchase,5,3,1,36,3192,54.8,Berlin,Germany,3,138.05,0
TXN-007349,2026-01-13 23:41:52,1185.02,online_shopping,purchase,23,1,1,33,1746,315.6,London,UK,4,41.25,0
TXN-007350,2026-02-13 16:40:27,225.56,grocery,payment,16,4,1,28,1829,117.7,Mumbai,India,2,303.72,0
TXN-007351,2026-02-03 16:29:18,28.11,gas_station,transfer,16,1,1,53,576,1.8,Toronto,Canada,2,97.29,0
TXN-007352,2026-01-03 07:01:45,54.39,utilities,purchase,7,5,1,35,2432,29.7,Seoul,South Korea,0,63.58,0
TXN-007353,2026-01-07 09:15:53,279.44,online_shopping,transfer,9,2,1,35,3649,357.7,São Paulo,Brazil,5,87.08,0
TXN-007354,2026-02-17 00:49:37,9.56,gas_station,purchase,0,1,1,65,3513,12.2,Toronto,Canada,2,103.42,0
TXN-007355,2026-01-27 03:31:56,25.5,entertainment,purchase,3,1,1,32,2517,51.7,Berlin,Germany,2,292.36,0
TXN-007356,2026-02-27 05:08:18,222.89,grocery,transfer,5,4,1,29,3190,5.0,London,UK,2,34.44,0
TXN-007357,2026-01-29 08:19:20,64.23,grocery,purchase,8,3,1,39,937,222.3,Shanghai,China,2,21.4,0
TXN-007358,2026-01-23 01:22:20,111.14,entertainment,payment,1,4,1,20,669,4.1,Moscow,Russia,3,153.62,1
TXN-007359,2026-02-08 11:07:06,195.97,restaurant,withdrawal,11,6,1,41,1546,49.2,Lagos,Nigeria,2,97.87,0
TXN-007360,2026-01-08 15:57:48,113.35,gas_station,purchase,15,3,1,55,1861,50.4,Mumbai,India,3,35.34,0
TXN-007361,2026-01-08 00:40:49,9.57,gas_station,payment,0,3,1,45,3068,778.6,São Paulo,Brazil,2,85.83,0
TXN-007362,2026-01-26 13:52:14,1903.28,healthcare,purchase,13,0,0,45,1011,38.0,New York,USA,3,49.47,0
TXN-007363,2026-01-14 10:10:49,59.85,clothing,payment,10,2,1,20,3344,378.0,Seoul,South Korea,3,109.4,0
TXN-007364,2026-01-04 22:27:46,98.76,entertainment,purchase,22,6,1,41,266,489.3,Dubai,UAE,6,55.37,0
TXN-007365,2026-02-23 07:42:06,94.91,grocery,refund,7,0,1,62,1606,239.6,Mexico City,Mexico,2,30.64,0
TXN-007366,2026-01-15 01:17:52,54.41,restaurant,payment,1,3,0,25,2583,252.1,New York,USA,2,9.97,0
TXN-007367,2026-01-17 03:13:36,33.97,restaurant,purchase,3,5,1,35,3041,146.3,Seoul,South Korea,2,134.19,0
TXN-007368,2026-01-31 07:00:13,75.66,grocery,payment,7,5,1,78,1519,20.2,Shanghai,China,4,91.45,0
TXN-007369,2026-02-15 02:00:39,56.51,grocery,purchase,2,6,1,58,2056,105.6,Tokyo,Japan,2,17.45,0
TXN-007370,2026-02-22 23:11:08,2292.65,electronics,transfer,23,6,1,30,800,256.4,London,UK,3,211.71,0
TXN-007371,2026-01-08 12:22:40,152.82,clothing,purchase,12,3,1,57,3183,0.3,Paris,France,5,13.63,0
